Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1,0,1,1,0,0,47,631,5,4,5,0,0.0
0,0,0,0,0,1,58,447,5,5,3,0,0.0
1,0,0,0,1,1,52,430,4,2,4,0,0.0
1,0,1,1,0,0,52,1092,4,1,4,19,33.0
0,0,1,1,0,0,55,473,2,2,4,0,0.0
0,0,0,0,1,1,29,862,4,1,4,0,13.0
1,0,0,0,0,1,45,227,5,5,3,0,0.0
0,0,1,1,0,1,45,666,3,3,2,3,1.0
0,0,1,1,0,0,58,337,3,3,2,0,0.0
0,0,1,1,0,0,19,101,1,4,1,0,0.0
0,0,1,1,0,0,56,369,4,4,4,0,14.0
1,0,0,0,0,1,56,1608,5,5,5,0,1.0
0,0,0,0,0,1,47,2435,5,5,4,161,164.0
1,0,1,1,0,0,25,456,1,5,1,30,65.0
1,0,0,1,0,0,51,541,2,3,2,6,14.0
0,0,0,0,0,1,50,2420,4,4,4,0,0.0
0,0,0,0,0,1,40,2940,4,4,5,0,0.0
0,0,0,0,0,1,51,2611,4,4,5,41,20.0
0,0,0,0,0,1,36,2689,4,4,3,0,0.0
1,0,0,0,0,1,25,3784,5,4,5,54,27.0
0,0,1,1,0,0,56,184,4,1,1,0,0.0
1,0,0,0,0,1,60,2423,5,5,4,32,26.0
0,0,0,1,0,1,46,362,5,5,2,0,0.0
0,0,0,0,0,1,23,3177,5,4,5,0,0.0
0,0,1,1,0,0,62,545,1,1,4,0,0.0
0,0,1,1,0,0,30,1592,3,4,3,2,5.0
1,0,1,1,0,0,60,630,1,2,1,17,10.0
1,0,0,0,0,1,47,594,5,5,3,43,100.0
1,0,0,0,0,1,48,1587,5,5,4,0,0.0
1,0,1,1,0,0,30,1947,3,5,5,138,167.0
1,0,0,0,0,1,57,135,5,4,3,33,30.0
0,0,0,0,0,1,38,338,4,4,3,0,0.0
0,0,0,0,1,1,36,397,5,3,5,0,0.0
1,0,0,0,0,0,51,3925,2,2,2,0,0.0
1,0,0,0,0,1,44,1905,4,4,5,53,84.0
1,0,1,0,0,0,45,377,3,3,3,86,60.0
1,0,0,0,0,1,51,325,4,4,4,0,0.0
0,0,1,1,0,0,30,888,1,2,1,49,24.0
0,0,1,1,0,0,62,187,3,2,3,0,0.0
1,0,1,1,0,0,45,1045,5,4,5,0,0.0
0,0,0,0,0,1,9,1547,5,4,5,0,0.0
0,0,0,0,0,1,52,562,4,4,3,27,18.0
0,0,0,0,0,1,48,173,5,5,4,0,0.0
1,0,0,1,0,1,63,86,5,4,5,0,0.0
0,0,1,0,0,1,52,1372,2,2,3,7,0.0
1,0,1,0,1,0,63,238,3,4,3,0,0.0
1,0,0,0,0,1,51,1609,3,3,5,0,0.0
1,0,0,0,0,1,47,1798,5,5,3,2,13.0
0,0,0,0,0,1,38,1578,5,5,1,0,0.0
1,0,0,0,0,1,58,992,5,5,4,0,0.0
0,0,0,0,0,1,53,2151,2,2,5,22,18.0
1,0,1,0,1,1,25,226,1,5,1,15,7.0
1,0,0,1,0,0,54,213,4,3,2,172,168.0
1,0,0,0,0,0,53,2893,1,1,1,3,0.0
1,0,1,1,0,0,35,957,1,5,1,0,0.0
0,0,1,1,0,0,30,507,1,1,1,0,1.0
0,0,0,0,0,0,39,1958,2,2,3,0,0.0
0,0,0,0,0,1,43,1725,4,4,5,0,0.0
0,0,0,0,0,0,27,2714,3,4,3,64,76.0
1,0,1,0,1,0,42,1400,5,3,5,0,0.0
0,0,1,1,0,0,16,721,3,2,5,337,330.0
1,0,1,0,0,0,41,602,4,4,2,0,0.0
0,0,0,0,0,0,52,214,2,3,4,4,0.0
1,0,0,0,0,1,40,1959,4,5,4,209,191.0
0,0,1,1,0,0,47,829,4,4,5,0,2.0
0,0,1,1,0,0,40,1121,3,4,3,0,0.0
0,0,0,1,0,0,42,480,2,2,1,0,11.0
0,0,1,1,0,0,45,677,1,5,4,13,0.0
1,0,0,0,0,1,53,888,5,5,3,9,0.0
1,0,0,0,0,1,31,1440,4,2,4,0,0.0
0,0,1,1,0,0,50,515,3,3,4,0,0.0
0,0,0,0,0,1,42,2686,5,5,3,0,0.0
1,0,1,1,0,0,52,1235,3,3,3,0,0.0
1,0,0,1,0,0,53,517,4,4,4,0,0.0
0,0,1,1,0,0,27,719,3,4,3,124,105.0
0,0,1,1,0,0,50,2465,3,4,4,0,24.0
0,0,1,1,0,0,32,480,2,3,2,130,131.0
1,0,0,0,0,1,50,2288,5,5,3,5,0.0
1,0,0,1,0,0,28,834,2,2,2,0,0.0
0,0,1,1,0,0,53,216,2,5,5,4,0.0
1,0,1,1,0,0,47,605,2,4,2,0,0.0
1,0,0,0,0,1,36,942,5,5,1,16,0.0
0,0,1,1,0,0,66,227,5,1,4,0,0.0
1,0,0,0,0,1,35,273,5,5,1,8,0.0
1,0,0,0,0,1,31,544,5,5,5,0,0.0
1,0,1,1,0,0,37,2447,1,2,1,0,0.0
1,0,1,1,0,0,15,1189,1,5,1,0,0.0
0,0,1,0,1,0,12,436,3,5,3,0,0.0
1,0,0,0,0,0,44,1197,2,2,1,0,0.0
0,0,0,0,0,1,41,3059,4,4,3,0,8.0
1,0,0,0,0,1,59,3341,3,3,4,83,76.0
0,0,0,0,0,1,58,1045,5,5,4,0,0.0
1,0,0,0,0,1,57,1990,1,1,4,30,49.0
1,0,0,0,0,1,40,404,3,3,3,40,37.0
0,0,1,1,0,0,39,460,2,3,2,0,3.0
1,0,1,1,0,0,16,1368,1,4,1,4,0.0
1,0,0,0,0,1,55,3784,4,4,3,47,38.0
0,0,0,0,0,1,49,2720,2,2,3,11,13.0
1,0,0,0,0,1,42,1448,5,5,2,0,0.0
1,0,0,0,0,0,16,1969,2,3,2,0,4.0
0,0,0,1,0,0,33,150,2,3,2,0,20.0
0,0,0,0,0,1,53,3329,2,2,3,0,5.0
1,0,1,0,1,0,65,980,4,5,4,15,20.0
0,0,0,0,0,1,28,1609,4,4,4,0,0.0
0,0,0,0,0,0,16,583,2,3,2,0,0.0
0,0,1,1,0,0,43,883,1,1,2,1,0.0
1,0,0,0,0,1,52,2329,4,4,4,15,0.0
1,0,0,1,0,0,42,630,3,4,3,0,0.0
0,0,0,0,0,1,46,2701,4,4,5,29,28.0
0,0,0,1,0,0,17,964,4,3,1,140,156.0
0,0,1,0,1,0,35,337,5,5,5,18,19.0
1,0,0,0,0,1,55,247,3,3,4,23,26.0
1,0,0,0,0,1,49,2811,5,5,4,5,0.0
0,0,1,1,0,0,38,240,1,4,1,55,59.0
0,0,1,1,0,0,66,238,2,2,1,0,10.0
0,0,1,1,0,0,31,566,5,5,5,0,1.0
1,0,0,0,0,1,52,1516,5,5,3,70,55.0
1,0,0,0,0,1,68,1197,5,5,4,4,1.0
0,0,0,0,0,1,58,3955,3,5,5,205,206.0
0,0,0,0,0,1,48,429,5,5,5,1,9.0
1,0,0,0,0,0,32,577,2,4,2,0,7.0
1,0,0,0,0,1,47,3234,4,4,4,13,3.0
1,0,0,0,0,1,56,3210,4,4,4,0,0.0
0,0,0,0,0,1,34,3036,4,4,5,0,0.0
0,0,1,1,0,0,63,1042,1,1,5,6,0.0
0,0,1,0,1,0,44,1020,2,2,3,0,15.0
0,0,0,1,0,0,56,738,4,4,2,225,215.0
0,0,0,0,0,1,57,3173,5,5,4,0,0.0
1,0,0,0,0,1,40,874,5,5,5,0,0.0
0,0,1,1,0,0,41,1192,3,3,3,2,0.0
0,0,0,0,0,0,68,3849,1,1,3,2,0.0
1,0,0,0,0,1,23,2122,5,5,5,10,0.0
0,0,0,1,0,0,49,604,4,4,1,44,16.0
0,0,0,0,0,1,32,3574,4,5,4,0,0.0
1,0,0,0,0,1,47,1847,4,4,5,0,1.0
0,0,1,1,0,0,27,373,4,2,4,57,57.0
1,0,0,0,0,1,47,3629,4,4,3,0,4.0
0,0,1,1,0,0,67,1007,2,2,4,119,104.0
0,0,1,0,1,0,50,1185,3,3,5,0,0.0
1,0,0,1,0,0,42,2434,4,4,3,0,0.0
0,0,1,1,0,0,59,369,4,4,4,0,0.0
0,0,0,0,0,1,16,2401,5,5,5,25,15.0
1,0,0,0,0,1,46,1948,5,5,3,0,0.0
0,0,0,0,0,1,60,564,4,4,5,0,0.0
0,0,0,0,0,1,74,1569,4,4,2,1,0.0
0,0,0,0,0,1,65,3341,5,5,4,0,0.0
0,0,1,1,0,0,58,967,1,1,4,8,26.0
1,0,0,0,0,1,60,3657,4,4,3,0,0.0
0,0,0,1,0,0,46,1723,3,3,1,3,0.0
1,0,0,1,0,0,48,667,3,1,3,0,0.0
1,0,1,1,0,0,7,711,5,4,5,13,16.0
0,0,1,1,0,0,69,2227,2,2,1,21,0.0
1,0,0,1,0,1,36,2466,5,3,5,0,0.0
0,0,0,0,0,1,47,1172,4,4,5,29,16.0
1,0,0,1,0,0,39,341,2,3,2,0,0.0
0,0,1,0,1,0,62,1174,3,3,5,0,0.0
0,0,0,0,0,1,54,3724,3,3,3,5,9.0
0,0,1,1,0,0,67,356,2,2,5,0,0.0
0,0,0,1,0,0,35,253,1,3,1,6,0.0
0,0,1,1,0,0,39,515,4,4,4,21,21.0
0,0,0,0,0,1,28,954,5,1,5,0,0.0
0,0,0,0,0,1,34,333,4,4,5,41,31.0
1,0,0,1,0,0,58,2075,1,4,1,43,24.0
1,0,0,0,0,1,54,3861,5,5,5,0,8.0
0,0,0,0,0,1,40,1990,4,4,3,0,0.0
1,0,0,1,0,0,15,828,2,3,3,342,364.0
1,0,0,0,0,0,56,342,4,5,3,63,87.0
1,0,0,0,0,1,53,3264,4,1,4,7,0.0
0,0,0,0,0,1,44,687,5,5,3,11,4.0
0,0,0,0,0,1,22,3700,5,3,5,0,0.0
0,0,1,1,0,0,13,453,3,5,3,3,0.0
1,0,1,1,0,1,13,408,5,5,5,13,1.0
1,0,0,0,0,1,54,1829,4,4,5,0,0.0
0,0,1,1,0,0,34,429,4,5,4,0,18.0
0,0,1,1,0,0,30,522,4,5,4,0,3.0
0,0,0,0,1,0,28,946,2,3,2,46,65.0
0,0,0,0,0,0,51,248,2,2,2,14,5.0
1,0,0,0,0,1,41,108,5,4,5,5,0.0
1,0,0,0,0,0,67,1832,1,1,1,0,0.0
1,0,0,1,0,0,37,469,3,4,3,0,0.0
1,0,0,0,0,0,64,907,1,1,4,5,0.0
1,0,0,0,0,1,40,1739,4,4,5,12,18.0
1,0,1,1,0,0,12,354,1,4,1,0,0.0
1,0,0,1,0,0,23,337,5,3,5,0,0.0
1,0,0,0,0,1,47,2081,5,5,5,8,3.0
1,0,1,1,0,0,66,581,4,4,4,0,0.0
0,0,0,0,0,1,40,2089,5,5,5,0,0.0
0,0,0,0,0,1,26,802,5,1,5,3,0.0
0,0,0,0,0,1,31,3547,4,4,4,0,0.0
0,0,0,0,0,1,52,2922,5,5,3,0,0.0
0,0,0,0,0,0,39,127,1,2,2,19,7.0
1,0,0,0,0,1,33,3320,5,2,5,0,0.0
0,0,1,1,0,0,10,1020,2,4,2,0,0.0
0,0,0,0,0,1,39,2890,4,4,3,0,0.0
1,0,0,0,0,1,45,2520,4,4,3,17,15.0
1,0,0,0,0,0,19,489,3,2,3,36,31.0
0,0,0,0,0,1,52,1521,5,5,3,8,1.0
0,0,1,1,0,0,19,1849,5,4,5,45,42.0
1,0,0,0,0,1,47,1574,4,4,4,0,16.0
1,0,1,1,0,0,14,859,4,3,4,5,16.0
0,0,1,0,1,1,37,304,3,5,3,7,4.0
0,0,1,1,0,0,49,468,3,3,4,17,24.0
0,0,0,1,0,1,14,680,5,4,5,0,1.0
1,0,0,0,0,1,45,3096,5,5,5,0,0.0
1,0,1,1,0,0,16,2454,1,5,1,7,5.0
1,0,0,0,0,0,28,1551,2,4,2,13,6.0
1,0,0,0,0,1,54,255,4,4,2,6,0.0
1,0,1,1,0,1,56,109,5,5,5,0,0.0
1,0,0,0,0,1,27,2661,4,5,4,23,26.0
0,0,0,0,0,0,34,2314,2,2,3,30,18.0
1,0,1,1,0,0,68,189,4,5,4,0,0.0
0,0,1,1,0,0,22,735,2,4,2,9,13.0
1,0,0,0,0,1,54,1650,4,4,5,17,19.0
0,0,0,1,0,1,29,1990,5,5,5,39,38.0
1,0,0,0,0,0,33,2771,4,4,4,0,0.0
0,0,1,1,0,0,38,867,3,5,3,0,0.0
0,0,0,0,0,1,55,3021,4,4,4,15,0.0
1,0,0,0,0,1,33,2367,5,4,5,7,1.0
0,0,1,1,0,0,15,867,3,4,3,0,0.0
0,0,0,1,0,1,31,2569,2,4,5,29,13.0
1,0,0,0,0,0,30,236,4,4,4,58,49.0
0,0,0,0,0,1,55,2914,4,4,5,0,0.0
0,0,0,1,0,1,35,143,3,2,3,3,0.0
1,0,0,1,0,0,47,302,4,3,4,0,0.0
0,0,1,0,1,0,70,239,2,5,1,1,1.0
0,0,0,0,1,0,26,479,3,1,3,10,18.0
0,0,0,0,0,1,44,563,2,2,3,4,0.0
0,0,0,0,0,1,44,408,4,4,4,0,3.0
1,0,1,1,0,0,52,639,4,5,4,62,57.0
1,0,0,1,0,0,59,814,4,3,4,27,18.0
1,0,1,1,0,0,27,991,4,4,4,106,102.0
1,0,0,0,1,1,25,406,5,3,5,0,0.0
1,0,1,1,0,0,60,1111,3,3,3,17,0.0
0,0,0,1,0,0,50,581,2,2,4,0,1.0
0,0,1,1,0,0,32,237,2,4,2,9,0.0
1,0,1,1,0,0,47,624,4,4,4,0,0.0
1,0,1,1,0,0,52,986,5,3,5,40,31.0
1,0,0,0,0,1,42,2266,5,5,4,0,0.0
1,0,0,0,1,0,37,412,1,2,1,0,0.0
1,0,0,0,1,1,53,67,4,3,4,7,10.0
1,0,1,0,0,1,70,230,2,2,4,9,0.0
1,0,1,1,0,1,36,1723,5,4,5,0,0.0
0,0,0,1,0,1,44,438,5,5,3,0,0.0
1,0,1,1,0,0,20,926,3,3,3,0,7.0
1,0,1,1,0,0,52,354,2,4,2,0,0.0
0,0,0,0,0,0,56,591,3,3,3,29,20.0
0,0,0,0,0,1,58,1235,4,4,3,0,0.0
1,0,1,0,0,0,56,101,4,4,5,0,0.0
0,0,1,1,0,0,28,480,1,3,1,67,60.0
0,0,0,0,0,1,40,3361,5,5,4,344,331.0
0,0,1,1,0,0,16,1126,4,4,4,0,0.0
1,0,0,1,0,0,37,425,2,2,2,0,0.0
1,0,1,0,0,0,56,422,5,5,3,0,0.0
1,0,0,0,0,0,29,1898,4,4,4,8,12.0
1,0,0,0,0,1,38,3208,3,3,1,7,18.0
1,0,0,0,0,1,47,2728,4,5,3,0,1.0
0,0,0,0,0,1,56,1521,4,4,4,0,0.0
0,0,0,0,0,1,30,2773,4,5,4,65,65.0
0,0,0,0,0,1,19,226,5,4,5,0,0.0
0,0,0,0,0,0,40,602,4,4,2,18,28.0
0,0,0,0,0,1,48,550,5,5,4,3,0.0
1,0,0,0,0,1,27,1452,2,2,2,99,89.0
0,0,0,0,0,1,54,588,5,5,4,1,14.0
1,0,0,0,0,0,52,2143,3,3,3,0,0.0
0,0,0,1,0,0,56,2133,3,3,1,42,54.0
1,0,1,0,1,0,65,402,4,4,4,38,24.0
1,0,0,0,0,1,17,3482,5,4,5,0,0.0
0,0,0,0,0,1,59,446,4,4,5,48,40.0
0,0,1,1,0,0,43,101,1,1,4,0,0.0
0,0,1,0,0,1,26,528,5,5,5,10,0.0
1,0,0,0,0,1,48,3465,5,4,3,10,0.0
0,0,1,1,0,0,62,2367,1,1,2,195,170.0
1,0,0,0,0,1,55,1797,3,3,5,87,60.0
1,0,0,0,0,1,30,2378,4,4,4,0,0.0
1,0,1,1,0,0,16,200,2,4,2,35,50.0
0,0,0,0,0,1,27,1947,3,3,3,3,0.0
0,0,1,1,0,0,11,456,1,5,1,0,0.0
0,0,1,1,0,0,16,369,2,1,2,0,0.0
1,0,0,0,1,1,51,380,2,3,2,16,0.0
0,0,0,1,0,1,42,299,5,5,1,0,0.0
0,0,0,0,0,1,50,929,4,4,4,30,38.0
0,0,1,0,1,0,66,2527,1,3,3,0,0.0
1,0,0,0,0,1,22,3346,5,5,5,0,0.0
0,0,1,1,0,0,65,584,2,2,5,1,1.0
0,0,0,1,0,1,51,305,3,3,2,7,0.0
0,0,0,0,0,0,41,2586,2,2,1,13,14.0
0,0,0,0,0,1,45,282,4,5,4,152,139.0
0,0,0,0,0,1,59,2083,4,5,3,0,0.0
0,0,1,1,0,0,51,89,2,2,4,0,0.0
0,0,0,0,0,1,59,2914,5,5,3,0,0.0
0,0,0,0,0,1,50,3772,5,5,5,21,18.0
0,0,1,1,0,0,10,666,3,5,3,0,0.0
0,0,1,1,0,0,54,479,4,4,5,0,0.0
1,0,0,1,0,1,42,913,4,2,4,0,0.0
0,0,1,1,0,0,18,1660,3,5,3,0,0.0
1,0,0,0,0,0,27,2936,3,3,3,10,0.0
1,0,0,0,0,0,35,228,1,1,4,0,0.0
1,0,1,1,0,0,19,220,3,1,3,50,45.0
0,0,0,0,0,0,42,3670,2,2,3,0,9.0
0,0,1,0,1,0,9,862,4,5,4,0,0.0
0,0,0,0,0,0,56,67,3,1,3,0,0.0
1,0,0,0,0,1,29,3491,4,4,4,0,3.0
0,0,0,1,0,0,58,226,3,3,4,11,5.0
1,0,0,0,0,0,32,2858,2,2,2,34,31.0
0,0,0,1,0,0,41,948,2,3,2,74,55.0
1,0,0,0,0,0,21,3379,1,4,1,0,0.0
0,0,0,0,0,1,42,2381,5,5,2,9,6.0
0,0,1,0,1,0,17,2253,4,4,4,0,0.0
0,0,0,0,0,1,36,2366,5,5,3,106,108.0
1,0,0,1,0,1,59,133,3,5,3,0,0.0
1,0,0,0,0,1,65,684,4,4,3,0,0.0
0,0,0,0,0,1,43,1651,4,4,4,9,16.0
1,0,1,1,0,0,62,294,5,4,5,0,0.0
0,0,0,0,0,1,42,1024,5,5,5,11,5.0
1,0,0,0,0,0,25,2585,3,4,3,0,0.0
1,0,0,1,0,0,61,386,5,2,5,0,0.0
0,0,1,1,0,0,61,597,5,5,5,19,7.0
0,0,0,0,0,1,47,1809,4,4,3,0,0.0
1,0,0,0,0,1,50,1985,5,5,5,0,0.0
1,0,1,1,0,0,39,569,4,4,4,0,0.0
1,0,1,0,1,0,69,1506,3,3,3,50,40.0
0,0,0,0,0,0,39,2124,3,3,2,40,56.0
0,0,0,1,0,0,32,1399,3,4,3,10,6.0
0,0,0,0,1,0,22,937,2,4,2,0,0.0
0,0,0,0,0,1,34,3428,3,3,3,0,5.0
1,0,0,0,1,1,30,965,5,4,5,87,117.0
0,0,0,0,0,1,49,1654,5,5,5,0,0.0
0,0,1,1,0,0,67,2279,5,2,3,7,0.0
1,0,0,0,0,1,51,2652,3,3,5,0,0.0
1,0,1,0,1,0,45,458,3,5,3,0,13.0
1,0,1,1,0,0,48,1546,4,5,4,0,0.0
0,0,0,0,0,0,30,3732,3,4,3,8,20.0
1,0,0,0,0,1,51,2647,5,5,5,0,0.0
1,0,0,0,0,1,35,2173,5,5,3,0,0.0
0,0,1,1,0,0,62,954,4,4,1,0,0.0
0,0,0,0,0,1,52,1723,5,5,3,12,0.0
0,0,0,0,0,0,45,3590,1,1,2,0,7.0
0,0,0,0,0,1,47,1781,5,5,3,0,0.0
1,0,0,0,0,1,33,547,4,4,4,0,5.0
1,0,1,1,0,0,32,187,4,5,4,0,0.0
1,0,0,0,0,0,32,680,2,3,2,37,45.0
1,0,1,1,0,0,69,431,1,5,1,0,0.0
1,0,0,1,0,0,22,189,2,4,2,54,49.0
0,0,0,0,0,1,22,3770,5,4,5,0,0.0
0,0,1,1,0,0,49,1916,1,1,3,0,0.0
0,0,0,0,0,1,52,680,4,4,4,18,2.0
1,0,1,1,0,0,61,109,4,4,4,0,0.0
1,0,0,0,0,1,56,2108,5,5,3,0,33.0
1,0,0,0,0,1,38,2640,5,5,5,5,0.0
0,0,0,0,0,1,22,3907,3,4,3,1,0.0
1,0,0,0,0,1,47,692,5,5,3,13,1.0
1,0,0,1,0,1,50,192,4,5,4,6,0.0
1,0,0,0,0,1,30,989,4,5,4,26,42.0
1,0,0,0,0,1,55,1973,5,5,4,0,0.0
1,0,0,0,0,0,25,912,3,3,3,33,44.0
1,0,0,0,0,0,53,1005,3,3,3,0,0.0
1,0,0,0,0,1,23,1990,5,5,5,4,0.0
0,0,1,1,0,0,7,844,4,5,4,0,0.0
0,0,1,0,1,0,56,308,1,1,3,0,0.0
1,0,1,1,0,0,15,874,4,2,4,0,0.0
0,0,1,0,0,0,26,1399,4,4,4,0,0.0
1,0,0,0,0,1,45,500,3,3,5,0,0.0
0,0,0,0,0,1,40,1927,5,5,3,28,24.0
0,0,0,1,0,0,21,604,2,4,2,0,11.0
1,0,0,0,0,1,33,1847,4,4,4,9,0.0
0,0,0,0,0,1,37,2696,1,1,5,0,0.0
0,0,1,1,0,0,16,547,5,4,5,32,44.0
1,0,0,0,0,1,46,288,5,5,5,0,3.0
1,0,0,0,0,1,39,247,4,4,2,58,57.0
1,0,0,0,0,1,34,1589,5,5,5,0,0.0
0,0,0,0,1,0,55,1444,1,1,3,22,0.0
0,0,0,0,0,1,15,569,4,4,4,0,0.0
1,0,1,1,0,0,22,708,3,5,3,206,219.0
1,0,0,0,0,0,22,1937,1,3,2,167,160.0
0,0,0,0,0,0,29,2077,2,3,2,4,17.0
0,0,0,0,0,1,30,1590,5,4,5,0,0.0
1,0,1,1,0,1,70,867,5,4,5,0,0.0
1,0,0,0,0,1,49,932,5,5,4,0,9.0
0,0,0,1,0,1,46,438,5,5,5,0,0.0
0,0,1,1,0,0,10,1379,5,5,5,25,0.0
1,0,0,0,0,1,51,2449,4,4,3,0,0.0
1,0,1,1,0,0,57,77,5,5,5,0,0.0
0,0,0,0,0,1,56,2892,2,2,3,34,24.0
1,0,0,0,0,1,53,3571,4,4,5,0,1.0
1,0,0,0,0,1,29,1988,5,2,5,0,0.0
0,0,1,1,0,0,42,850,3,3,4,1,0.0
0,0,1,0,0,0,39,1310,4,4,3,0,0.0
0,0,0,0,0,1,25,370,4,5,4,13,5.0
1,0,0,0,0,1,33,151,5,5,5,0,0.0
1,0,1,1,0,0,9,1744,2,3,2,15,4.0
0,0,1,0,1,0,56,268,2,2,1,0,0.0
1,0,1,1,0,0,9,983,1,5,1,60,51.0
0,0,1,1,0,0,63,288,1,1,3,0,0.0
1,0,0,1,0,0,46,264,3,4,3,0,1.0
0,0,0,0,0,1,40,991,5,5,3,2,0.0
1,0,1,1,0,0,19,1222,1,4,1,5,0.0
0,0,0,0,0,0,34,1721,1,1,1,33,4.0
0,0,1,0,1,0,54,192,3,3,3,0,0.0
0,0,1,1,0,0,69,700,3,3,3,0,0.0
1,0,0,0,0,1,32,1076,5,3,5,0,13.0
1,0,0,1,0,0,49,145,2,4,2,19,7.0
1,0,0,0,0,1,57,1020,5,5,4,0,0.0
1,0,1,1,0,0,51,2475,2,4,2,0,20.0
1,0,0,0,0,1,47,1996,5,5,5,0,0.0
0,0,0,0,0,1,49,2139,5,5,4,4,4.0
0,0,0,1,0,1,41,323,5,4,5,0,0.0
1,0,0,0,0,0,16,1721,3,4,3,0,0.0
0,0,1,1,0,1,51,1121,5,1,4,0,0.0
1,0,0,0,0,1,53,495,4,4,1,0,0.0
0,0,1,1,0,0,13,503,5,4,5,2,0.0
0,0,0,0,0,1,60,264,3,3,2,0,0.0
1,0,1,0,1,0,60,209,1,4,1,64,45.0
1,0,0,0,0,1,44,214,4,4,4,0,0.0
0,0,1,1,0,1,43,376,5,3,5,0,0.0
0,0,0,1,0,0,71,1104,2,2,2,5,0.0
1,0,0,0,1,1,51,2329,3,4,3,0,0.0
1,0,0,0,0,0,47,1558,3,3,4,24,24.0
0,0,1,0,1,0,12,733,4,4,4,0,0.0
0,0,0,0,0,1,35,3967,4,4,5,25,20.0
1,0,0,0,0,1,47,3404,4,4,5,0,0.0
0,0,1,1,0,1,41,315,3,2,3,8,0.0
0,0,0,0,0,1,35,2586,2,2,4,0,0.0
0,0,0,1,0,1,38,160,4,4,4,0,2.0
0,0,1,1,0,0,53,853,1,5,5,0,0.0
1,0,0,1,0,1,33,1061,4,4,4,0,2.0
0,0,1,1,0,0,36,235,5,4,5,0,7.0
1,0,0,0,0,1,31,2460,5,5,5,12,12.0
0,0,0,0,0,1,55,647,3,3,4,0,0.0
1,0,1,1,0,0,28,475,2,2,2,4,44.0
0,0,0,1,0,1,28,2704,2,5,3,0,2.0
0,0,0,0,0,1,41,3580,5,5,4,6,0.0
1,0,0,0,0,1,40,1096,3,3,3,0,0.0
1,0,0,0,0,1,25,853,4,3,4,41,33.0
1,0,0,0,0,1,42,2957,3,5,5,0,0.0
0,0,0,0,0,0,60,280,3,3,3,67,86.0
1,0,0,1,0,0,23,604,3,3,3,0,0.0
0,0,0,0,0,1,58,1609,4,4,5,0,0.0
0,0,1,1,0,1,35,1084,2,4,2,0,0.0
1,0,1,1,0,0,22,488,5,5,5,12,16.0
0,0,0,0,0,1,57,1936,5,4,4,0,0.0
1,0,0,0,0,1,42,650,4,4,4,3,26.0
1,0,0,0,0,0,25,599,2,4,2,0,28.0
1,0,0,0,0,1,47,140,4,4,1,18,27.0
0,0,0,0,0,1,47,3150,5,5,4,109,109.0
1,0,1,1,0,0,19,731,5,3,5,0,0.0
0,0,1,1,0,0,48,89,5,5,2,103,104.0
1,0,0,0,1,1,59,190,3,1,3,0,4.0
0,0,0,0,0,0,26,2288,3,2,3,0,2.0
1,0,0,0,0,1,49,1979,4,4,5,6,0.0
0,0,0,0,0,1,39,1549,5,3,4,0,5.0
1,0,1,1,0,0,64,1041,4,4,4,0,0.0
1,0,1,0,1,0,7,728,5,3,5,0,29.0
0,0,1,1,0,0,25,1129,5,4,5,15,15.0
1,0,1,1,0,0,25,669,2,4,2,0,0.0
1,0,0,1,0,1,45,147,4,2,4,0,0.0
1,0,1,0,1,0,15,925,1,5,1,111,109.0
0,0,0,0,0,1,31,2958,4,5,4,51,36.0
1,0,0,0,1,0,26,533,3,4,3,1,6.0
0,0,0,0,0,1,34,2195,5,5,4,0,0.0
0,0,0,0,1,1,48,192,5,5,4,0,0.0
0,0,0,0,0,1,47,2935,4,4,3,0,0.0
1,0,0,0,1,0,23,1984,0,4,0,0,0.0
0,0,1,0,1,0,27,515,4,5,4,0,0.0
1,0,0,0,0,1,26,1497,5,4,5,52,32.0
1,0,0,0,1,1,8,505,4,2,4,0,0.0
1,0,0,0,0,1,26,1743,5,2,5,0,4.0
0,0,0,0,1,0,52,450,3,3,3,0,0.0
0,0,0,0,0,1,25,3787,4,5,4,0,1.0
1,0,1,1,0,0,45,501,4,3,4,116,86.0
0,0,0,0,0,1,43,2341,4,4,4,0,17.0
0,0,0,1,0,1,55,236,5,5,3,29,24.0
1,0,0,1,0,1,57,209,4,4,4,0,0.0
0,0,0,0,0,1,53,3318,2,2,3,0,11.0
0,0,0,0,0,1,47,3888,5,5,5,0,2.0
0,0,0,1,0,0,42,451,1,1,4,0,0.0
0,0,0,1,0,0,46,601,3,3,3,2,0.0
1,0,0,0,0,1,36,3891,3,3,1,0,0.0
1,0,1,1,0,0,67,190,1,4,1,0,0.0
0,0,1,0,0,0,57,1037,3,3,3,0,30.0
0,0,0,0,0,1,48,2984,2,2,4,0,0.0
1,0,1,1,0,0,29,227,2,5,2,52,56.0
0,0,1,1,0,0,68,408,5,3,3,0,33.0
1,0,0,0,0,1,52,611,5,5,4,61,80.0
0,0,0,0,0,1,49,3970,5,5,5,0,0.0
1,0,0,1,0,1,66,224,4,2,4,0,0.0
0,0,1,1,0,0,31,431,3,5,3,26,9.0
0,0,0,1,0,1,47,476,4,4,4,0,0.0
